Date,Heure,Nbre_acariens_Suivis,Montee_Astigmates,Montee_Nymphes,Montee_Adultes,Descente_Astigmates,Descente_Nymphes,Descente_Adultes
2021-03-27,05:39:08,0,62713,103,0,56197,83,0
2021-03-27,05:39:37,1,62715,103,0,56199,83,0
2021-03-27,05:40:05,1,62718,103,0,56201,83,0
2021-03-27,05:40:34,0,62720,103,0,56204,83,0
2021-03-27,05:41:27,0,62721,103,0,56206,83,0
2021-03-27,05:41:56,0,62723,103,0,56206,83,0
2021-03-27,05:42:55,0,62723,103,0,56208,83,0
2021-03-27,05:43:23,0,62725,103,0,56208,83,0
2021-03-27,05:44:30,1,62727,103,0,56208,83,0
2021-03-27,05:44:59,1,62728,103,0,56211,83,0
2021-03-27,05:45:27,0,62728,103,0,56213,83,0
2021-03-27,05:45:55,2,62731,103,0,56213,83,0
2021-03-27,05:46:23,0,62734,103,0,56213,83,0
2021-03-27,05:47:38,0,62735,103,0,56215,83,0
2021-03-27,05:48:07,1,62737,103,0,56215,83,0
2021-03-27,05:48:35,1,62737,103,0,56217,83,0
2021-03-27,05:49:03,0,62742,103,0,56220,83,0
2021-03-27,05:49:31,1,62744,103,0,56222,83,0
2021-03-27,05:50:08,1,62746,103,0,56223,83,0
2021-03-27,05:51:49,1,62747,103,0,56225,83,0
2021-03-27,05:52:24,1,62749,103,0,56226,83,0
2021-03-27,05:52:53,1,62752,103,0,56228,83,0
2021-03-27,05:53:21,0,62753,103,0,56231,83,0
2021-03-27,05:53:49,1,62755,103,0,56232,83,0
2021-03-27,05:54:29,1,62757,103,0,56232,83,0
2021-03-27,05:55:25,1,62759,103,0,56233,83,0
2021-03-27,05:55:54,1,62762,103,0,56235,83,0
2021-03-27,05:56:22,0,62763,103,0,56238,83,0
2021-03-27,05:56:50,0,62767,103,0,56241,83,0
2021-03-27,05:57:19,1,62769,103,0,56242,83,0
2021-03-27,05:57:47,0,62770,103,0,56244,83,0
2021-03-27,05:58:58,1,62771,103,0,56246,83,0
2021-03-27,05:59:33,0,62773,103,0,56247,83,0
2021-03-27,06:00:01,1,62773,103,0,56249,83,0
2021-03-27,06:00:34,1,62775,103,0,56249,83,0
2021-03-27,06:01:38,1,62777,103,0,56250,83,0
2021-03-27,06:02:06,0,62778,103,0,56252,83,0
2021-03-27,06:02:34,1,62780,103,0,56253,83,0
2021-03-27,06:03:07,0,62781,103,0,56255,83,0
2021-03-27,06:03:36,2,62782,103,0,56259,83,0
2021-03-27,06:04:04,0,62784,103,0,56262,83,0
2021-03-27,06:04:33,1,62786,103,0,56263,83,0
2021-03-27,06:05:01,1,62788,103,0,56263,83,0
2021-03-27,06:05:30,1,62789,103,0,56265,83,0
2021-03-27,06:07:26,1,62790,103,0,56267,83,0
2021-03-27,06:08:19,1,62791,103,0,56269,83,0
2021-03-27,06:08:48,1,62793,103,0,56271,83,0
2021-03-27,06:09:24,0,62794,103,0,56273,83,0
2021-03-27,06:09:52,0,62798,103,0,56275,83,0
2021-03-27,06:10:39,1,62799,103,0,56277,83,0
2021-03-27,06:11:39,0,62800,103,0,56279,83,0
2021-03-27,06:12:07,0,62802,103,0,56281,83,0
2021-03-27,06:12:35,0,62802,103,0,56283,83,0
2021-03-27,06:13:03,1,62804,103,0,56283,83,0
2021-03-27,06:13:37,2,62806,103,0,56284,83,0
2021-03-27,06:14:06,0,62808,103,0,56287,83,0
2021-03-27,06:14:34,2,62811,103,0,56290,83,0
2021-03-27,06:15:03,1,62814,103,0,56294,83,0
2021-03-27,06:15:32,0,62816,103,0,56295,83,0
2021-03-27,06:16:00,1,62819,103,0,56296,83,0
2021-03-27,06:16:52,1,62821,103,0,56297,83,0
2021-03-27,06:17:21,0,62823,103,0,56298,83,0
2021-03-27,06:17:49,1,62823,103,0,56300,83,0
2021-03-27,06:18:17,0,62825,103,0,56302,83,0
2021-03-27,06:18:46,1,62827,103,0,56302,83,0
2021-03-27,06:19:15,1,62830,103,0,56306,83,0
2021-03-27,06:19:43,0,62832,103,0,56306,83,0
2021-03-27,06:20:11,1,62832,103,0,56308,83,0
2021-03-27,06:21:11,1,62834,103,0,56308,83,0
2021-03-27,06:21:40,0,62834,103,0,56312,83,0
2021-03-27,06:22:08,0,62836,103,0,56312,83,0
2021-03-27,06:22:37,0,62838,103,0,56314,83,0
2021-03-27,06:23:05,0,62840,103,0,56315,83,0
2021-03-27,06:23:33,0,62842,103,0,56317,83,0
2021-03-27,06:24:07,0,62844,103,0,56317,83,0
2021-03-27,06:24:36,0,62846,103,0,56319,83,0
2021-03-27,06:25:04,1,62852,103,0,56323,83,0
2021-03-27,06:25:33,2,62855,103,0,56325,83,0
2021-03-27,06:26:02,0,62857,103,0,56328,83,0
2021-03-27,06:26:31,0,62858,103,0,56330,83,0
2021-03-27,06:26:59,1,62860,103,0,56330,83,0
2021-03-27,06:27:28,0,62867,103,0,56334,83,0
2021-03-27,06:28:03,1,62868,103,0,56336,83,0
2021-03-27,06:28:31,1,62870,103,0,56337,83,0
2021-03-27,06:29:13,1,62872,103,0,56338,83,0
2021-03-27,06:29:42,0,62876,103,0,56340,83,0
2021-03-27,06:30:11,1,62877,103,0,56342,83,0
2021-03-27,06:30:39,0,62878,103,0,56344,83,0
2021-03-27,06:31:07,0,62884,103,0,56348,83,0
2021-03-27,06:31:36,1,62886,103,0,56351,83,0
2021-03-27,06:32:14,1,62888,103,0,56352,83,0
2021-03-27,06:32:55,1,62890,103,0,56353,83,0
2021-03-27,06:33:38,1,62891,103,0,56355,83,0
2021-03-27,06:34:06,1,62894,103,0,56358,83,0
2021-03-27,06:34:36,1,62896,103,0,56358,83,0
2021-03-27,06:35:05,2,62899,103,0,56364,83,0
2021-03-27,06:35:33,1,62901,103,0,56366,83,0
2021-03-27,06:36:01,0,62905,103,0,56371,83,0
2021-03-27,06:36:30,0,62906,103,0,56373,83,0
2021-03-27,06:36:58,1,62910,103,0,56374,83,0
2021-03-27,06:37:27,0,62912,103,0,56378,83,0
2021-03-27,06:37:56,0,62914,103,0,56383,83,0
2021-03-27,06:38:25,0,62917,103,0,56386,83,0
2021-03-27,06:38:54,1,62919,103,0,56387,83,0
2021-03-27,06:39:22,2,62920,103,0,56390,83,0
2021-03-27,06:39:51,1,62924,103,0,56392,83,0
2021-03-27,06:40:28,0,62926,103,0,56393,83,0
2021-03-27,06:40:56,0,62927,103,0,56395,83,0
2021-03-27,06:41:36,1,62929,103,0,56395,83,0
2021-03-27,06:42:05,0,62929,103,0,56397,83,0
2021-03-27,06:42:33,0,62931,103,0,56399,83,0
2021-03-27,06:43:53,0,62932,103,0,56401,83,0
2021-03-27,06:44:21,0,62934,103,0,56402,83,0
2021-03-27,06:45:50,1,62936,103,0,56403,83,0
2021-03-27,06:46:18,1,62938,103,0,56404,83,0
2021-03-27,06:47:06,0,62939,103,0,56406,83,0
2021-03-27,06:47:35,1,62943,103,0,56409,83,0
2021-03-27,06:48:47,0,62945,103,0,56410,83,0
2021-03-27,06:49:15,0,62948,103,0,56413,83,0
2021-03-27,06:49:44,0,62949,103,0,56415,83,0
2021-03-27,06:50:13,2,62952,103,0,56418,83,0
2021-03-27,06:50:42,0,62953,103,0,56420,83,0
2021-03-27,06:51:53,1,62955,103,0,56421,83,0
2021-03-27,06:53:06,0,62955,103,0,56423,83,0
2021-03-27,06:54:14,1,62956,103,0,56425,83,0
2021-03-27,06:54:42,0,62958,103,0,56426,83,0
2021-03-27,06:55:11,2,62962,103,0,56428,83,0
2021-03-27,06:55:40,1,62967,103,0,56432,83,0
2021-03-27,06:56:08,0,62972,103,0,56437,83,0
2021-03-27,06:56:37,1,62974,103,0,56439,83,0
2021-03-27,06:57:05,0,62976,103,0,56440,83,0
2021-03-27,06:57:37,2,62978,103,0,56441,83,0
2021-03-27,06:58:06,0,62981,103,0,56443,83,0
2021-03-27,06:58:55,0,62982,103,0,56445,83,0
2021-03-27,06:59:24,1,62982,103,0,56447,83,0
2021-03-27,07:00:00,1,62984,103,0,56447,83,0
2021-03-27,07:00:29,0,62986,103,0,56449,83,0
2021-03-27,07:02:28,1,62988,103,0,56450,83,0
2021-03-27,07:02:57,0,62990,103,0,56453,83,0
2021-03-27,07:03:25,0,62992,103,0,56457,83,0
2021-03-27,07:04:00,0,62993,103,0,56459,83,0
2021-03-27,07:04:29,0,62996,103,0,56459,83,0
2021-03-27,07:05:03,1,62997,103,0,56461,83,0
2021-03-27,07:05:32,0,62999,103,0,56462,83,0
2021-03-27,07:07:12,1,63000,103,0,56464,83,0
2021-03-27,07:08:05,1,63002,103,0,56465,83,0
2021-03-27,07:08:38,0,63003,103,0,56467,83,0
2021-03-27,07:10:28,2,63005,103,0,56468,83,0
2021-03-27,07:11:46,2,63007,103,0,56469,83,0
2021-03-27,07:12:15,1,63009,103,0,56470,83,0
2021-03-27,07:12:44,0,63012,103,0,56474,83,0
2021-03-27,07:13:13,1,63015,103,0,56478,83,0
2021-03-27,07:14:05,1,63017,103,0,56479,83,0
2021-03-27,07:14:44,1,63018,103,0,56481,83,0
2021-03-27,07:15:13,1,63020,103,0,56482,83,0
2021-03-27,07:15:52,0,63020,103,0,56484,83,0
2021-03-27,07:16:28,1,63022,103,0,56485,83,0
2021-03-27,07:17:22,1,63023,103,0,56487,83,0
2021-03-27,07:17:51,0,63025,103,0,56488,83,0
2021-03-27,07:18:55,1,63026,103,0,56490,83,0
2021-03-27,07:19:54,1,63028,103,0,56491,83,0
2021-03-27,07:21:14,0,63029,103,0,56493,83,0
2021-03-27,07:21:43,1,63030,103,0,56495,83,0
2021-03-27,07:24:00,1,63031,103,0,56497,83,0
2021-03-27,07:24:59,0,63032,103,0,56499,83,0
2021-03-27,07:25:35,1,63034,103,0,56499,83,0
2021-03-27,07:26:08,0,63035,103,0,56501,83,0
2021-03-27,07:27:27,0,63035,103,0,56503,83,0
2021-03-27,07:28:13,1,63037,103,0,56504,83,0
2021-03-27,07:29:05,2,63037,103,0,56506,83,0
2021-03-27,07:30:06,1,63039,103,0,56507,83,0
2021-03-27,07:31:19,2,63040,103,0,56509,83,0
2021-03-27,07:32:03,1,63042,103,0,56509,83,0
2021-03-27,07:32:32,0,63044,103,0,56511,83,0
2021-03-27,07:33:24,1,63046,103,0,56511,83,0
2021-03-27,07:33:53,3,63047,103,0,56513,83,0
2021-03-27,07:34:22,0,63051,103,0,56515,83,0
2021-03-27,07:34:53,1,63052,103,0,56517,83,0
2021-03-27,07:36:53,1,63053,103,0,56519,83,0
2021-03-27,07:38:21,0,63054,103,0,56521,83,0
2021-03-27,07:38:50,1,63056,103,0,56522,83,0
2021-03-27,07:39:19,0,63058,103,0,56523,83,0
2021-03-27,07:39:52,0,63059,103,0,56525,83,0
2021-03-27,07:41:13,1,63061,103,0,56526,83,0
2021-03-27,07:41:44,1,63063,103,0,56527,83,0
2021-03-27,07:42:14,0,63064,103,0,56529,83,0
2021-03-27,07:42:46,0,63065,103,0,56531,83,0
2021-03-27,07:43:16,0,63068,103,0,56534,83,0
2021-03-27,07:45:13,1,63070,103,0,56535,83,0
2021-03-27,07:45:43,0,63071,103,0,56539,83,0
2021-03-27,07:46:12,2,63074,103,0,56541,83,0
2021-03-27,07:46:41,0,63074,103,0,56543,83,0
2021-03-27,07:47:33,1,63076,103,0,56544,83,0
2021-03-27,07:48:03,0,63078,103,0,56546,83,0
2021-03-27,07:48:32,0,63081,103,0,56547,83,0
2021-03-27,07:49:08,2,63083,103,0,56548,83,0
2021-03-27,07:49:37,0,63086,103,0,56551,83,0
2021-03-27,07:50:06,0,63088,103,0,56552,83,0
2021-03-27,07:50:36,0,63090,103,0,56554,83,0
2021-03-27,07:51:05,1,63095,103,0,56556,83,0
2021-03-27,07:51:34,1,63099,103,0,56560,83,0
2021-03-27,07:52:02,0,63100,103,0,56562,83,0
2021-03-27,07:52:31,1,63103,103,0,56565,83,0
2021-03-27,07:53:00,1,63106,103,0,56567,83,0
2021-03-27,07:53:29,0,63108,103,0,56570,83,0
2021-03-27,07:54:14,1,63109,103,0,56572,83,0
2021-03-27,07:54:43,1,63110,103,0,56574,83,0
2021-03-27,07:55:53,1,63110,103,0,56576,83,0
2021-03-27,07:56:22,0,63110,103,0,56579,83,0
2021-03-27,07:57:20,0,63111,103,0,56581,83,0
2021-03-27,07:57:49,0,63113,103,0,56581,83,0
2021-03-27,07:58:17,1,63115,103,0,56585,83,0
2021-03-27,07:59:12,0,63116,103,0,56587,83,0
2021-03-27,07:59:41,0,63118,103,0,56592,83,0
2021-03-27,08:00:10,0,63121,103,0,56594,83,0
2021-03-27,08:00:39,0,63122,103,0,56596,83,0
2021-03-27,08:01:42,1,63124,103,0,56597,83,0
2021-03-27,08:02:11,0,63129,103,0,56600,83,0
2021-03-27,08:02:40,0,63132,103,0,56603,83,0
2021-03-27,08:03:49,1,63133,103,0,56605,83,0
2021-03-27,08:04:18,1,63135,103,0,56605,83,0
2021-03-27,08:04:46,1,63135,103,0,56608,83,0
2021-03-27,08:05:15,2,63138,103,0,56613,83,0
2021-03-27,08:06:54,1,63140,103,0,56614,83,0
2021-03-27,08:07:50,1,63142,103,0,56615,83,0
2021-03-27,08:08:19,0,63144,103,0,56616,83,0
2021-03-27,08:08:51,0,63144,103,0,56618,83,0
2021-03-27,08:09:20,0,63146,103,0,56620,83,0
2021-03-27,08:09:50,1,63146,103,0,56622,83,0
2021-03-27,08:10:55,2,63148,103,0,56622,83,0
2021-03-27,08:11:24,0,63151,103,0,56626,83,0
2021-03-27,08:11:53,2,63153,103,0,56626,83,0
2021-03-27,08:12:23,0,63159,103,0,56630,83,0
2021-03-27,08:12:52,0,63159,103,0,56633,83,0
2021-03-27,08:13:45,1,63161,103,0,56634,83,0
2021-03-27,08:14:14,0,63162,103,0,56636,83,0
2021-03-27,08:14:43,1,63164,103,0,56636,83,0
2021-03-27,08:15:11,0,63165,103,0,56638,83,0
2021-03-27,08:16:02,1,63167,103,0,56639,83,0
2021-03-27,08:17:20,2,63169,103,0,56639,83,0
2021-03-27,08:17:49,0,63172,103,0,56642,83,0
2021-03-27,08:18:27,1,63174,103,0,56643,83,0
2021-03-27,08:18:56,1,63178,103,0,56647,83,0
2021-03-27,08:20:13,2,63180,103,0,56648,83,0
2021-03-27,08:20:42,0,63182,103,0,56650,83,0
2021-03-27,08:22:58,0,63183,103,0,56652,83,0
2021-03-27,08:23:31,0,63184,103,0,56654,83,0
2021-03-27,08:24:16,1,63186,103,0,56655,83,0
2021-03-27,08:24:56,0,63187,103,0,56657,83,0
2021-03-27,08:25:25,0,63189,103,0,56660,83,0
2021-03-27,08:26:03,1,63191,103,0,56660,83,0
2021-03-27,08:26:32,0,63193,103,0,56660,83,0
2021-03-27,08:27:15,1,63194,103,0,56662,83,0
2021-03-27,08:27:44,0,63198,103,0,56662,83,0
2021-03-27,08:28:49,1,63198,103,0,56664,83,0
2021-03-27,08:29:52,2,63199,103,0,56666,83,0
2021-03-27,08:30:22,0,63201,103,0,56669,83,0
2021-03-27,08:30:51,1,63203,103,0,56670,83,0
2021-03-27,08:34:04,1,63204,103,0,56672,83,0
2021-03-27,08:34:42,2,63207,103,0,56673,83,0
2021-03-27,08:35:11,0,63209,103,0,56674,83,0
2021-03-27,08:35:44,2,63211,103,0,56675,83,0
2021-03-27,08:36:42,1,63212,103,0,56677,83,0
2021-03-27,08:37:11,1,63214,103,0,56678,83,0
2021-03-27,08:37:40,0,63216,103,0,56682,83,0
2021-03-27,08:38:09,0,63218,103,0,56684,83,0
2021-03-27,08:38:41,1,63219,103,0,56686,83,0
2021-03-27,08:39:51,1,63221,103,0,56687,83,0
2021-03-27,08:40:20,0,63226,103,0,56691,83,0
2021-03-27,08:40:49,0,63228,103,0,56695,83,0
2021-03-27,08:41:18,0,63230,103,0,56698,83,0
2021-03-27,08:41:56,1,63232,103,0,56699,83,0
2021-03-27,08:42:38,0,63233,103,0,56701,83,0
2021-03-27,08:43:07,0,63237,103,0,56702,83,0
2021-03-27,08:43:44,1,63239,103,0,56703,83,0
2021-03-27,08:44:13,0,63241,103,0,56705,83,0
2021-03-27,08:44:43,1,63242,103,0,56707,83,0
2021-03-27,08:45:52,2,63244,103,0,56708,83,0
2021-03-27,08:46:21,0,63246,103,0,56713,83,0
2021-03-27,08:46:50,1,63250,103,0,56716,83,0
2021-03-27,08:47:50,1,63251,103,0,56718,83,0
2021-03-27,08:48:29,1,63253,103,0,56719,83,0
2021-03-27,08:48:58,2,63253,103,0,56721,83,0
2021-03-27,08:50:03,1,63254,103,0,56723,83,0
2021-03-27,08:50:33,1,63259,103,0,56724,83,0
2021-03-27,08:51:02,1,63259,103,0,56726,83,0
2021-03-27,08:51:31,1,63262,103,0,56728,83,0
2021-03-27,08:52:00,0,63265,103,0,56730,83,0
2021-03-27,08:52:29,1,63269,103,0,56732,83,0
2021-03-27,08:52:58,2,63273,103,0,56734,83,0
2021-03-27,08:53:28,0,63275,103,0,56736,83,0
2021-03-27,08:53:57,0,63276,103,0,56738,83,0
2021-03-27,08:54:26,0,63277,103,0,56740,83,0
2021-03-27,08:55:31,1,63278,103,0,56742,83,0
2021-03-27,08:56:00,0,63280,103,0,56743,83,0
2021-03-27,08:56:29,1,63280,103,0,56745,83,0
2021-03-27,08:56:58,1,63281,103,0,56748,83,0
2021-03-27,08:57:27,0,63282,103,0,56750,83,0
2021-03-27,08:58:56,1,63284,103,0,56751,83,0
2021-03-27,08:59:25,0,63285,103,0,56755,83,0
2021-03-27,09:00:54,0,63285,103,0,56757,83,0
2021-03-27,09:01:39,0,63287,103,0,56758,83,0
2021-03-27,09:03:03,0,63287,103,0,56760,83,0
2021-03-27,09:03:32,0,63288,103,0,56762,83,0
2021-03-27,09:04:01,0,63291,103,0,56764,83,0
2021-03-27,09:05:50,1,63293,103,0,56764,83,0
2021-03-27,09:06:19,0,63295,103,0,56772,83,0
2021-03-27,09:06:50,1,63297,103,0,56773,83,0
2021-03-27,09:07:20,0,63298,103,0,56777,83,0
2021-03-27,09:09:23,1,63300,103,0,56778,83,0
2021-03-27,09:09:52,1,63302,103,0,56780,83,0
2021-03-27,09:10:43,1,63304,103,0,56781,83,0
2021-03-27,09:11:12,0,63304,103,0,56783,83,0
2021-03-27,09:11:49,0,63305,103,0,56785,83,0
2021-03-27,09:14:20,1,63306,103,0,56787,83,0
2021-03-27,09:14:49,0,63311,104,0,56791,84,0
2021-03-27,09:15:18,0,63313,104,0,56792,84,0
2021-03-27,09:15:47,0,63315,104,0,56793,84,0
2021-03-27,09:16:22,1,63315,104,0,56795,84,0
2021-03-27,09:16:55,1,63315,104,0,56797,84,0
2021-03-27,09:17:29,1,63316,104,0,56799,84,0
2021-03-27,09:17:59,1,63318,104,0,56800,84,0
2021-03-27,09:18:36,1,63319,104,0,56802,84,0
2021-03-27,09:19:05,0,63320,104,0,56804,84,0
2021-03-27,09:20:09,1,63320,104,0,56806,84,0
2021-03-27,09:21:06,0,63321,104,0,56808,84,0
2021-03-27,09:22:08,1,63323,104,0,56809,84,0
2021-03-27,09:22:48,1,63324,104,0,56811,84,0
2021-03-27,09:23:41,3,63326,104,0,56812,84,0
2021-03-27,09:24:10,0,63327,104,0,56814,84,0
2021-03-27,09:24:39,0,63327,104,0,56816,84,0
2021-03-27,09:25:08,1,63328,104,0,56818,84,0
2021-03-27,09:25:37,0,63331,104,0,56822,84,0
2021-03-27,09:27:10,0,63333,104,0,56823,84,0
2021-03-27,09:28:47,1,63335,104,0,56824,84,0
2021-03-27,09:29:30,0,63335,104,0,56826,84,0
2021-03-27,09:30:33,2,63336,104,0,56828,84,0
2021-03-27,09:31:51,1,63337,104,0,56830,84,0
2021-03-27,09:32:25,1,63337,104,0,56832,84,0
2021-03-27,09:34:08,0,63339,104,0,56833,84,0
2021-03-27,09:34:37,0,63339,104,0,56836,84,0
2021-03-27,09:35:06,0,63340,104,0,56839,84,0
2021-03-27,09:35:56,0,63342,104,0,56839,84,0
2021-03-27,09:38:42,0,63342,104,0,56841,84,0
2021-03-27,09:40:34,0,63344,104,0,56842,84,0
2021-03-27,09:41:40,1,63344,104,0,56844,84,0
2021-03-27,09:42:09,0,63345,104,0,56846,84,0
2021-03-27,09:44:31,0,63345,104,0,56848,84,0
2021-03-27,09:45:44,0,63347,104,0,56849,84,0
2021-03-27,09:46:35,1,63349,104,0,56850,84,0
2021-03-27,09:47:31,0,63350,104,0,56852,84,0
2021-03-27,09:49:48,0,63352,104,0,56852,84,0
2021-03-27,09:50:17,0,63354,104,0,56852,84,0
2021-03-27,09:50:47,0,63354,104,0,56854,84,0
2021-03-27,09:54:27,1,63356,104,0,56855,84,0
2021-03-27,09:55:55,0,63357,104,0,56857,84,0
2021-03-27,09:59:09,1,63357,104,0,56859,84,0
2021-03-27,10:02:34,1,63359,104,0,56859,84,0
2021-03-27,10:03:43,0,63360,104,0,56861,84,0
2021-03-27,10:07:30,1,63360,104,0,56863,84,0
2021-03-27,10:11:25,1,63362,104,0,56864,84,0
2021-03-27,10:11:54,0,63364,104,0,56865,84,0
2021-03-27,10:14:15,1,63366,104,0,56866,84,0
2021-03-27,10:15:25,0,63368,104,0,56866,84,0
2021-03-27,10:18:07,1,63369,104,0,56868,84,0
2021-03-27,10:19:21,1,63371,104,0,56868,84,0
2021-03-27,10:21:06,0,63373,104,0,56869,84,0
2021-03-27,10:22:08,1,63373,104,0,56871,84,0
2021-03-27,10:24:05,1,63375,104,0,56872,84,0
2021-03-27,10:25:31,0,63375,104,0,56874,84,0
2021-03-27,10:27:56,1,63376,104,0,56876,84,0
2021-03-27,10:28:53,0,63376,104,0,56878,84,0
2021-03-27,10:38:54,0,63377,104,0,56879,84,0
2021-03-27,10:41:29,1,63378,104,0,56881,84,0
2021-03-27,10:43:05,1,63378,104,0,56883,84,0
2021-03-27,10:50:25,1,63379,104,0,56885,84,0
2021-03-27,10:55:18,1,63380,104,0,56887,84,0
2021-03-27,11:00:20,1,63381,104,0,56889,84,0
2021-03-27,11:04:22,0,63383,104,0,56890,84,0
2021-03-27,11:06:22,0,63384,104,0,56892,84,0
2021-03-27,11:10:12,0,63386,104,0,56893,84,0
2021-03-27,11:12:25,1,63387,104,0,56895,84,0
2021-03-27,11:21:16,1,63389,104,0,56896,84,0
2021-03-27,11:30:30,1,63391,104,0,56897,84,0
2021-03-27,11:38:17,1,63392,104,0,56899,84,0
2021-03-27,11:40:56,1,63394,104,0,56900,84,0
2021-03-27,11:41:41,1,63395,104,0,56902,84,0
2021-03-27,11:51:05,0,63396,104,0,56904,84,0
2021-03-27,11:57:08,0,63396,104,0,56906,84,0
2021-03-27,11:58:54,1,63397,104,0,56908,84,0
2021-03-27,12:01:02,1,63397,104,0,56910,84,0
2021-03-27,12:05:45,1,63399,104,0,56910,84,0
2021-03-27,12:06:37,1,63400,104,0,56912,84,0
2021-03-27,12:11:01,1,63402,104,0,56912,84,0
2021-03-27,12:21:01,0,63403,104,0,56913,84,0
2021-03-27,12:28:02,0,63403,104,0,56915,84,0
2021-03-27,12:36:59,1,63405,104,0,56916,84,0
2021-03-27,12:42:37,1,63407,104,0,56917,84,0
2021-03-27,12:50:00,0,63407,104,0,56919,84,0
2021-03-27,12:51:57,1,63409,104,0,56920,84,0
2021-03-27,12:54:05,0,63411,104,0,56921,84,0
2021-03-27,12:58:05,0,63413,104,0,56921,84,0
2021-03-27,13:01:06,0,63414,104,0,56923,84,0
2021-03-27,13:05:06,1,63415,104,0,56925,84,0
2021-03-27,13:06:51,1,63417,104,0,56926,84,0
2021-03-27,13:10:32,1,63419,104,0,56926,84,0
2021-03-27,13:16:37,0,63419,104,0,56928,84,0
2021-03-27,13:19:24,1,63421,104,0,56929,84,0
2021-03-27,13:26:46,1,63423,104,0,56930,84,0
2021-03-27,13:30:28,1,63425,104,0,56931,84,0
2021-03-27,13:35:38,1,63427,104,0,56932,84,0
2021-03-27,13:39:01,1,63428,104,0,56934,84,0
2021-03-27,13:43:36,1,63429,104,0,56936,84,0
2021-03-27,13:44:06,0,63431,104,0,56937,84,0
2021-03-27,13:45:59,2,63432,104,0,56939,84,0
2021-03-27,13:50:07,1,63434,104,0,56940,84,0
2021-03-27,13:58:48,1,63436,104,0,56941,84,0
2021-03-27,13:59:36,0,63437,104,0,56943,84,0
2021-03-27,14:00:06,0,63439,104,0,56944,84,0
2021-03-27,14:00:36,0,63439,104,0,56948,84,0
2021-03-27,14:01:05,0,63442,104,0,56950,84,0
2021-03-27,14:02:12,1,63444,104,0,56951,84,0
2021-03-27,14:08:23,0,63445,104,0,56953,84,0
2021-03-27,14:18:23,0,63446,104,0,56954,84,0
2021-03-27,14:22:15,0,63448,104,0,56954,84,0
2021-03-27,14:32:15,0,63448,104,0,56955,84,0
2021-03-27,14:35:42,1,63450,104,0,56956,84,0
2021-03-27,14:38:46,0,63450,104,0,56958,84,0
2021-03-27,14:48:46,0,63451,104,0,56958,84,0
2021-03-27,14:54:28,1,63453,104,0,56958,84,0
2021-03-27,15:04:18,0,63454,104,0,56960,84,0
2021-03-27,15:07:23,1,63454,104,0,56962,84,0
2021-03-27,15:15:08,0,63454,104,0,56964,84,0
2021-03-27,15:23:59,0,63455,104,0,56966,84,0
2021-03-27,15:28:10,0,63457,104,0,56967,84,0
2021-03-27,15:29:17,1,63457,104,0,56969,84,0
2021-03-27,15:30:21,1,63459,104,0,56970,84,0
2021-03-27,15:30:53,1,63460,104,0,56972,84,0
2021-03-27,15:37:08,0,63461,104,0,56974,84,0
2021-03-27,15:40:31,1,63463,104,0,56974,84,0
2021-03-27,15:44:02,1,63463,104,0,56976,84,0
2021-03-27,15:49:09,1,63465,104,0,56977,84,0
2021-03-27,15:54:18,1,63466,104,0,56979,84,0
2021-03-27,15:55:55,0,63467,104,0,56981,84,0
2021-03-27,15:58:50,1,63468,104,0,56983,84,0
2021-03-27,16:08:50,0,63469,104,0,56984,84,0
2021-03-27,16:13:28,1,63471,104,0,56985,84,0
2021-03-27,16:16:47,1,63472,104,0,56987,84,0
2021-03-27,16:22:07,1,63474,104,0,56988,84,0
2021-03-27,16:24:31,1,63476,104,0,56989,84,0
2021-03-27,16:34:30,0,63477,104,0,56991,84,0
2021-03-27,16:39:21,2,63479,104,0,56992,84,0
2021-03-27,16:39:50,0,63481,104,0,56994,84,0
2021-03-27,16:40:54,1,63483,104,0,56995,84,0
2021-03-27,16:42:35,1,63485,104,0,56995,84,0
2021-03-27,16:44:56,0,63487,104,0,56996,84,0
2021-03-27,16:46:07,1,63489,104,0,56997,84,0
2021-03-27,16:46:45,2,63491,104,0,56998,84,0
2021-03-27,16:47:14,0,63491,104,0,57000,84,0
2021-03-27,16:49:52,0,63491,104,0,57002,84,0
2021-03-27,16:56:22,1,63492,104,0,57004,84,0
2021-03-27,17:00:16,1,63494,104,0,57004,84,0
2021-03-27,17:10:16,1,63495,104,0,57004,84,0
2021-03-27,17:10:48,1,63497,104,0,57005,84,0
2021-03-27,17:16:36,1,63498,104,0,57007,84,0
2021-03-27,17:19:07,1,63500,104,0,57007,84,0
2021-03-27,17:20:21,0,63502,104,0,57008,84,0
2021-03-27,17:27:24,1,63502,104,0,57010,84,0
2021-03-27,17:29:01,1,63503,104,0,57012,84,0
2021-03-27,17:35:01,0,63505,104,0,57012,84,0
2021-03-27,17:36:57,0,63506,104,0,57014,84,0
2021-03-27,17:40:01,1,63508,104,0,57015,84,0
2021-03-27,17:41:35,0,63509,104,0,57017,84,0
2021-03-27,17:42:05,0,63509,104,0,57019,84,0
2021-03-27,17:43:00,1,63511,104,0,57019,84,0
2021-03-27,17:44:15,0,63512,104,0,57021,84,0
2021-03-27,17:49:57,0,63514,104,0,57022,84,0
2021-03-27,17:52:18,1,63516,104,0,57023,84,0
2021-03-27,17:52:54,1,63517,104,0,57025,84,0
2021-03-27,17:53:35,1,63519,104,0,57026,84,0
